donor_id	cell_type	n_cells	AGTR1_mean	frac_AGTR1_pos	age	sex	disease	ethnicity
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	AT1	288	0.00157033300234212	0.00347222222222222	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	AT2	538	0.00367176064660558	0.00743494423791822	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Adventitial fibroblasts	69	0.127438568550607	0.130434782608696	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Alveolar fibroblasts	397	0.1493307048788	0.128463476070529	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Alveolar macrophages	6223	0.00108236890982417	0.00224971878515186	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	B cell	23	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Basal	155	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	DC2	159	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	EC arterial	937	0.00143301843197394	0.00106723585912487	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	EC capillary	9773	0.00126968553046005	0.000920904532896756	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	EC venous	763	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Innate lymphoid cell NK	2729	0.00125153927892152	0.00109930377427629	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Interstitial Mph perivascular	137	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Lymphatic EC	254	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Mast cells	767	0.00460300770390298	0.00391134289439374	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Monocyte-derived Mph	286	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Monocytes	816	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Multiciliated	753	0.0003920560813995	0.00132802124833997	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Myofibroblasts	49	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Pericytes	1129	0.801857925020983	0.555358724534987	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Plasmacytoid DCs	54	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Smooth muscle	354	0.0980951866861117	0.110169491525424	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	T cell lineage	1608	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	Transitional Club-AT2 cells	467	0	0	46	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	AT1	687	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	AT2	3430	0.000281151668670921	0.000291545189504373	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Adventitial fibroblasts	137	0.0825924170713355	0.116788321167883	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Alveolar fibroblasts	1072	0.166686144448928	0.149253731343284	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Alveolar macrophages	5172	0.000968047667637594	0.00154679040989946	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	B cell	197	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Basal	731	0.000213922925099792	0.00136798905608755	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	DC1	31	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	DC2	182	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	EC arterial	313	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	EC capillary	2303	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	EC venous	592	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Innate lymphoid cell NK	1200	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Interstitial Mph perivascular	100	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Ionocyte	23	0.035413700601329	0.0434782608695652	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Lymphatic EC	176	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Mast cells	1024	0.00238597195129842	0.001953125	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Monocyte-derived Mph	315	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Monocytes	816	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Multiciliated	589	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Myofibroblasts	235	0.0361722530202663	0.0382978723404255	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Peribronchial fibroblasts	23	0.149851970050646	0.217391304347826	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Pericytes	398	0.924789036937694	0.618090452261307	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Plasma cells	164	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Plasmacytoid DCs	46	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	SMG serous	25	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Secretory	54	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Smooth muscle	693	0.0860981396352402	0.0966810966810967	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	T cell lineage	3126	0.000580655883995295	0.000639795265515035	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	Transitional Club-AT2 cells	770	0	0	51	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	Alveolar macrophages	251	0	0	76	male	normal	Asian
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	B cell	27	0	0	76	male	normal	Asian
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	Innate lymphoid cell NK	65	0	0	76	male	normal	Asian
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	Monocytes	69	0	0	76	male	normal	Asian
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	T cell lineage	240	0	0	76	male	normal	Asian
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	AT2	224	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Alveolar macrophages	318	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	B cell	28	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	DC2	27	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	EC venous	36	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Innate lymphoid cell NK	145	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Interstitial Mph perivascular	22	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Mast cells	37	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Monocyte-derived Mph	669	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Monocytes	193	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Multiciliated	44	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	T cell lineage	363	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	Transitional Club-AT2 cells	22	0	0	56	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	AT1	35	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	AT2	193	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Adventitial fibroblasts	31	0.295062042051746	0.419354838709677	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Alveolar macrophages	196	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	DC2	30	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	EC venous	24	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Innate lymphoid cell NK	59	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Interstitial Mph perivascular	49	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Mast cells	39	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Monocyte-derived Mph	1931	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Monocytes	75	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Multiciliated	84	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	T cell lineage	544	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	Transitional Club-AT2 cells	22	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	AT1	36	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	AT2	343	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Alveolar fibroblasts	62	0.245613407704138	0.193548387096774	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Alveolar macrophages	965	0.000725374135328698	0.00103626943005181	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	DC2	26	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	EC arterial	66	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	EC capillary	424	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	EC venous	75	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Innate lymphoid cell NK	408	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Interstitial Mph perivascular	132	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Mast cells	44	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Monocyte-derived Mph	99	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Monocytes	553	0.00179650824496802	0.00180831826401447	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Multiciliated	47	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	Smooth muscle	54	0.0601324659806711	0.0555555555555556	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	T cell lineage	1003	0	0	57	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	AT1	426	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	AT2	294	0.00186660703347654	0.00340136054421769	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Adventitial fibroblasts	174	0.100873037744528	0.0919540229885057	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Alveolar fibroblasts	242	0.137498855837121	0.0991735537190083	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Alveolar macrophages	2799	0.000159464731264131	0.000357270453733476	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	B cell	90	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	DC2	195	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	EC arterial	170	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	EC capillary	316	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	EC venous	489	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Innate lymphoid cell NK	213	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Interstitial Mph perivascular	74	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Lymphatic EC	239	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Mast cells	191	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Monocyte-derived Mph	1463	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Monocytes	939	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Multiciliated	358	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Myofibroblasts	33	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Plasma cells	35	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Secretory	122	0.0254451485930896	0.00819672131147541	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Smooth muscle	102	0	0	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	T cell lineage	1079	0.00139102999870152	0.00092678405931418	23	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	Transitional Club-AT2 cells	81	0	0	23	female	normal	European
