cluster_0	cluster_1	cluster_2
ORC1	0	0.991200335294351	1.00887778479355
MGST2	0.517545073741142	0.465747139907591	0.517922704470904
CHERP	0.487563531092688	0.497303457083793	0.515398306224306
ATG16L1	0.443968581300026	0.629221935726025	0.441598875130328
USP40	0.448875078392884	0.585235218420005	0.472779728587799
POMGNT1	0.513102100767501	0.495706368656301	0.491367278479485
RAD54L	0	0	0
MAST2	0.447399360424988	0.574566891521497	0.483656635425155
DNAJA1	0.553965418136349	0.465966947596425	0.482928344115958
B4GALT1	0.482467987265697	0.517493875157763	0.500447280217534
CHMP5	0.507003252708618	0.462316172556912	0.532367932427227
NFX1	0.467505129371024	0.530177791419906	0.503640584416453
AQP6	0	0	0
DIMT1	0.543162069072957	0.481554211001831	0.477076378779004
IPO11	0.556774190018417	0.471551110372461	0.474728265016072
FOLH1	1.0239711698614	0	0.976589994412768
EIF2AK1	0.515252068606879	0.501197716761959	0.48387981505417
NME8	0	0	0
EPDR1	0.485488182041114	0.448648472351397	0.571037514633918
SNX10	0.474937255578269	0.496036302848493	0.530053119374857
SEPHS1	0.51552452753024	0.5144796684063	0.47087017084346
MRPL28	0.505700886082657	0.49376719160235	0.500579737552408
HBQ1	0	2073763114.65938	0
ITPKC	0.538084207307263	0.452381159523346	0.512136300307177
CEACAM6	2738608220.44172	0	0
FAT2	0	0	0
RBM22	0.516431520614828	0.477870606972898	0.506233074043568
TMED2	0.525673373445654	0.451744381040651	0.525029051862393
ERO1B	0.490482393100192	0.521797608945813	0.488186766918869
ZFAND6	0.507040253620039	0.472318935272106	0.521497884388638
HSD17B2	0.778195879452156	0.452422230884455	0.334886719658524
TXLNG	0.48164417520041	0.527682382656512	0.491451465457603
PPEF1	0	0	0
LAT2	0.524334376197296	0.53419950682281	0.444731270850307
HUWE1	0.455647991307067	0.593556349086517	0.458803043409184
ZW10	0.536240609852819	0.502255816215765	0.463283194188705
ALG9	0.509209108168885	0.503210187634328	0.487744705998528
MYBPC2	0	0	0
NOX4	0.312667088004219	3.19828992670322	0
ACOX3	0.489254327896728	0.532964551902862	0.478869438264655
MTMR2	0.499270252693955	0.491662845445188	0.509169568108925
PPP1R15A	0.543762133073317	0.474736426567649	0.483361416640717
HSD17B14	0.639136893345893	0.699728693799165	0.247514885299533
TRIP6	0.51367128367466	0.471150735403173	0.516036831813096
ACHE	0.552492557121606	0.503442101696221	0.447734924910991
FTL	0.500802278703362	0.476798408440998	0.523115053768951
SRRT	0.481235367184047	0.554067212616092	0.467534397288343
BAX	0.5106984751046	0.487414771825598	0.502071860706463
NLK	0.452345197579061	0.56008514355112	0.491495930762237
PIGS	0.493054128583645	0.510762493386224	0.49630150348181
ADAMTS2	0.477116636416402	0.536984030118253	0.48725302907793
TMPRSS11E	0	0	0
ATXN7L3	0.456297299563539	0.567973868848993	0.480250584231742
PGS1	0.492875273390125	0.484202184766888	0.523486779048449
PSMC5	0.516005471083188	0.46782078104223	0.517244185345312
UIMC1	0.488416536534905	0.513375300720011	0.498418191395892
CETP	0.233678914387567	0.676448030107253	0.686576530231727
MMP2	0.505150611472278	0.509667812757176	0.485404527063668
MT3	648397474.583773	0	0
LPCAT2	0.440477714721083	0.472480834798264	0.595761983417732
GNAO1	0.466051941573394	0.514715409777023	0.520436401508935
OGFOD1	0.503827513233626	0.511144680859193	0.485265904213374
SH3BP2	0.447046026965882	0.58311867497594	0.476510794051643
NOP14	0.483126470255792	0.584419347720514	0.439672071709349
ADD1	0.493099691705227	0.516664752725253	0.490510963402639
L2HGDH	0.478801734608195	0.612637549881383	0.421111233559763
TXNDC16	0.465082406533781	0.571563233872881	0.468136816055105
RTRAF	0.516774620795785	0.465718832004326	0.518724715680964
NID2	0.493281386193561	0.568436205483063	0.443509452009748
GMCL1	0.474138542924533	0.55142827544209	0.476951362250257
SF3B2	0.504000560655468	0.481453152461673	0.514936386801457
KLHL42	0.44526419683562	0.548922569409244	0.509491107792061
GNAS	0.496210341722021	0.513511061599826	0.490469745638857
DNM1L	0.482231197546014	0.533912547263969	0.484971123775809
PTHLH	0	1381237217.31602	0
PHACTR3	0.792142182715312	1.26239962999349	0
ERGIC2	0.499111848875894	0.494298153866073	0.506641557304364
TFAP2C	0	1381237217.31602	0
AURKA	0.524152527521962	0.615267142514548	0.379681344012924
CASS4	0.54348058862342	0.463182166670623	0.495502083243093
PIR	0.516800787862333	0.430102552179662	0.558926430555717
AAMDC	0.542728150360205	0.435963336819395	0.525783339843222
RFX2	0.496796231977173	0.547035838752731	0.458770153708209
METTL2A	0.541185660583983	0.499400966811425	0.461526988667
SULT2B1	1.02122382687809	0	0.979217261589693
ALG6	0.437240889610246	0.538575508301742	0.528419679033068
CNOT3	0.483077366002289	0.52411361724904	0.493412679520182
GP6	648397474.583773	0	0
PTPN4	0.459734378450142	0.557155719989748	0.486442170154112
DDX18	0.498044175188932	0.506330850464669	0.495666689889784
KHSRP	0.462353125463353	0.538675836779879	0.500912923310563
GNA11	0.472014075596107	0.544960705955027	0.485016884055162
ASAP3	0.560295303125044	0.469512764576208	0.473626465893311
EDEM2	0.481545393579742	0.48285796966627	0.536911152116521
DNMT3B	0.413633603034911	0.733380766764301	0.397241617168397
REM1	0.498918916546361	0.475954302567577	0.525960974699043
TPX2	0.555848156199211	0.471016018021797	0.476098629870663
PDRG1	0.545634685138637	0.36884184393359	0.606497957243136
EPB41L1	0.464672987890158	0.562287486678598	0.476741282212921
SLC15A1	0	0	0
DOCK9	0.522264265110309	0.639256066777937	0.364161532664176
ANKRD10	0.483857233348472	0.503274134247732	0.513165935015399
TGDS	0.547437281509858	0.424272849591742	0.53454821799469
DOCK3	0.224253893283378	4.45923138042571	0
C3orf18	0.573908293251927	0.521820961732291	0.413364744091582
COQ9	0.506616263364444	0.431399568278988	0.568273127214793
TMEM40	0.253659446857656	0	3.94229353747542
KIF9	0.590409608462475	0.439704245894352	0.477881884678286
ARHGAP28	1.54860936938228	0.645740635811465	0
CRLS1	0.50085073828885	0.468889175312725	0.531570247840599
PPP1R13B	0.49392894732966	0.760168247110586	0.311481232711077
ATRN	0.47864050392247	0.610602817413529	0.422844372961069
SMOX	0.338017939878523	0.655548407728685	0.541790829640207
SIGLEC1	0.344531467848149	0.588618976612608	0.595484326765462
FKBP1A	0.533322659572902	0.455193032071078	0.513712358999741
NSFL1C	0.494013706243797	0.509119920089089	0.496951680753586
SLC4A11	0.413633603034911	0.733380766764301	0.397241617168397
C20orf194	0.454887264065815	0.586119231237471	0.465863211568941
ZNF343	0.447255695252013	0.50891181653354	0.547250295332769
EBF4	0.482015249858716	0.560738105851858	0.460876363251929
CPXM1	0.770882818807925	0.391008806187018	0.395854224234482
MAVS	0.460580936163449	0.569397648101462	0.474591796758037
LZTS3	0.465547667832954	0.808057700073505	0.307904990356406
F11_ENSG00000088926	0	0	0
XRN2	0.523633340285701	0.479026921909687	0.498006376754023
KIZ	0.462074161915956	0.512371730359976	0.527120747636226
DYNLL1	0.53021924661605	0.458614923079071	0.513049367216621
TESC	0.502427577244604	0.47868769692477	0.519444659536077
SNX5	0.498093817460087	0.506876826430296	0.495079359646025
RPL6	0.514970308914684	0.472733410463246	0.513061790410136
SIRPG	0	0	0
MAPKAPK5	0.474798391980257	0.515568520406686	0.510293823299879
P2RX7	0.47783854700713	0.428273236439005	0.604647181626121
ESF1	0.482648620217425	0.541157200939323	0.477828979397956
RBBP9	0.534335009860434	0.419164981052698	0.553730784051092
ANAPC5	0.480741386023489	0.508122171789015	0.51151843934737
SLC23A2	0.456282819876296	0.576559121497987	0.472694491393138
SLC8B1	0.493454551503834	0.530274002280492	0.477249428607614
TMEM230	0.51451109714915	0.453684306147022	0.534180825331262
DZANK1	0.462114063776793	0.533897406531451	0.50574120553665
KDM2B	0.540378160847483	0.500231868133114	0.461464537037973
CFAP61	0	0	0
LHX5	0	0	0
TASP1	0.501458035826069	0.509655518712461	0.489030428386661
OAS1	0.473113579662721	0.493902389943999	0.534264874588048
GCN1	0.44535820038073	0.552184139368647	0.50630419996008
RPLP0	0.51903145153298	0.46029876485927	0.522314679645966
PXN	0.479183669673078	0.533951987864765	0.488005455388409
SIRT4	0.334323789685448	0.31805796700981	1.03307923623051
RPH3A	0	0	1393499545.08907
KIF16B	0.466492025055004	0.612152294596384	0.433051085954535
TRMT6	0.486983285539983	0.505255476355562	0.507935290716107
CHGB	1.40455810654296	0.711967695819902	0
PEBP1	0.517554742091743	0.462060153126521	0.521887478520652
TBX5	0.474191725340468	0.526404418216489	0.500312495213487
BRAP	0.490443515184788	0.534718930114117	0.476072135187418
ERP29	0.514924900548038	0.473305946966839	0.51250320514963
NOS1	0	0	0
FUS	0.490201819745159	0.516685303296329	0.49339011433052
IGBP1	0.516350723194407	0.449394330081466	0.537093294025876
FXYD5	0.520971297437189	0.471169129905347	0.508764647791617
ZNF302	0.475605068946976	0.516761831273865	0.508266948411155
GRAMD1A	0.508211080306191	0.476126899641245	0.516267342856783
FXYD3	0.49247851224761	0.501547084361368	0.5060381107943
HEPH	0.514208407640927	0.524930810296302	0.462369997047009
CDIP1	0.5438910836158	0.421791302444152	0.54095596521793
CMTM1	1094136264.96447	0	0
KCNH4	648397474.583773	0	0
GANAB	0.474398479917545	0.505750273228108	0.520596738543735
GMIP	0.640611229169231	0.502508122112858	0.379467760335606
RBM41	0.442391202136132	0.554213935386043	0.507625398975736
BIRC5	0	0	1393499545.08907
LAG3	0.536065647325799	0.5194384858069	0.447495796537332
MLF2	0.512240465748683	0.477978578521576	0.510278092315552
OTUB2	0.187005582797067	1.01560612198554	0.511909381865161
DDX24	0.500705299579597	0.501024091629543	0.498273628081191
ZBTB25	0.446262305499116	0.561357279310004	0.496795150168862
NECAP1	0.485069951213693	0.505451572585273	0.509710777424367
ARHGAP4	0.563814443724306	0.401378830073571	0.545702507831635
ANKRD24	0	0	0
DHX32	0.489372639343383	0.47774907881881	0.534044697834096
RCOR1	0.457680343570298	0.583209298211831	0.465523320972672
GPATCH2L	0.452938460731185	0.579825153415539	0.473278778955401
LTBP4	0.470988032531791	0.551943449839899	0.479658890586006
BLVRB	0.507961024509607	0.458122726940131	0.536004972638092
SLC9A1	0.469320040791049	0.541774211246818	0.490735797428265
SPTLC1	0.477308963609519	0.531591960820994	0.492140643257399
PAPOLA	0.488780884497334	0.522926466759129	0.488806491165543
CCNK	0.46756999955113	0.532131539384415	0.501690850814013
PCBP4	0.492614814176803	0.528809135293069	0.479441167850126
RGS1	0.960363422886898	0	1.041272476238
YPEL3	0.481794462149385	0.493116082621127	0.525780470590078
MRPS33	0.510131151008452	0.47478584497271	0.515745619693993
NDUFB2	0.529537750408415	0.462722312355108	0.509317909156515
NUDC	0.51635686312177	0.480355868571	0.503733654318322
MAEA	0.483302954289689	0.513087996804678	0.503920430985864
ICAM1	0.67794056113454	0.435955991730236	0.413165580895778
STRN4	0.484407435972802	0.547549840075261	0.470268737953871
IRAK3	0.516838922030075	0.523134693764743	0.461574911330759
LYZ	0.519981489189488	0.458176401496978	0.523672149510362
MUL1	0.509944559460972	0.499159861788934	0.491015680977997
TFAP4	0.471817194543958	0.378697554688595	0.679978944842702
PDCD7	0.494157327881837	0.499373281585676	0.506520723121829
SPG21	0.518316853994275	0.466449759386378	0.516399292591035
FETUB	0	0	0
DNAJB11	0.508189316844198	0.486196312079044	0.505809458907517
P3H2	0	1381237217.31602	0
THPO	0.462122099938949	0.600701347469962	0.446473740940068
CHRD	0.495364143457551	0.517385967108344	0.487567374849472
FLT3LG	0.427221737128564	0.44900549211254	0.64147140281468
RAB11FIP3	0.433229169887822	0.604245769814439	0.472908085588136
GNPTG	0.477881581771352	0.500446055728455	0.5223311011738
ZNF268	0.442109662238858	0.564401581086834	0.498465423244583
GOLGA3	0.442442798649898	0.563777575752981	0.498678595765452
PABPC4	0.512434939345644	0.498280611028296	0.489463199953663
CD209	0	0	0
CERS4	0.499165235098565	0.492594562772131	0.508323338985949
MCOLN1	0.489563896829733	0.508316378513804	0.502242041462479
USP48	0.461227968117644	0.556565180890437	0.485434019321137
EFNB1	0.528577283024866	0.484677810060059	0.487541637709505
PDPR	0.437146380473222	0.541611362632009	0.525541986550532
AARS1	0.496585994337299	0.486235834136612	0.517515600717957
GLG1	0.469714375088594	0.533462360304378	0.49817975284776
KIF4A	0.355815513649681	1.0990575784805	0.272212426226097
TNRC6A	0.440915777791636	0.573991964476257	0.491047038875514
PLEKHG2	0.47819250646032	0.597528036751196	0.433627994745338
DLL3	0.469432379887859	2.13023225618274	0
NAT14	0.472321262505804	0.512973594599772	0.515495163450986
PITPNM2	1.02919039411163	0	0.971637516543563
EXOC1	0.444868864274317	0.577065343557038	0.484105527696553
RBM27	0.497805231970212	0.6238820714969	0.395579554650057
OSBPL8	0.495376818123224	0.50774340077468	0.496940097251051
DTX2	0.47634809110524	0.458674459914199	0.569614664976315
NLRC4	0.465301532679744	0	2.14914400126938
PUS7	0.490566499320074	0.525248179928059	0.484818198033901
LAMB4	0.591127924397483	1.691681204349	0
NRCAM	0.462335019214562	0.544857315063959	0.495096376947055
LAMB1	0.463878982907514	0.551680855971411	0.487163541918146
SLC26A4	0.375069527079392	0.741863950537569	0.431298264420999
SLC26A3	0	0	0
DLD	0.502219380729097	0.481490998688643	0.516708200631287
WDR7	0.462662561968662	0.624155427873	0.427326207635122
TXNL1	0.513102314606965	0.48938320386404	0.497707127610699
IL5RA	0.792142182715312	1.26239962999349	0
ABCC6	0	0	0
CMTM6	0.515818813082644	0.482856196238095	0.50169018054013
ITGA6	0.699175488511513	0.414347032198253	0.419568893780663
RAPGEF4	1940027932.04461	0	0
MAP3K20	0.481003582569895	0.530608112999073	0.489320625246302
SMPX	0	0	0
FH	0.511730411374406	0.490075099359131	0.498353428312829
SEL1L3	1434176347.03379	0	0
TF	1434176347.03379	0	0
CDV3	0.523299741843178	0.5119001762435	0.466036939012056
MYO15A	0.294687909491622	0.626145236948499	0.632221718346351
ALKBH5	0.52294274120188	0.447535875439235	0.532455889652624
APOH	0	0	0
NLRP1	0.487347605838646	0.527410502753044	0.485973816637937
PITPNM3	0	2539717161.64227	0
SPAG7	0.512444550119622	0.466868457176903	0.52185146974595
ORC6	0.89995326525795	1.11116881058062	0
ZFHX4	648397474.583773	0	0
CPA1	0.792142182715312	1.26239962999349	0
ZC3HC1	0.455384704298901	0.50003744319334	0.547397347961181
ESR1	0.691581567925506	1.44596103366398	0
RGS17	0.559060051170405	0.342828009276683	0.628953990333782
ANGPT2	0.569616112833894	0.476299604587772	0.458720545140354
TMEM101	0.503581858920513	0.461155462041416	0.537204327396723
CD200	0.465301532679744	0	2.14914400126938
CCDC80	0.529089907700283	0.463232879731132	0.50921070038914
CMA1	0	0	0
PSME1	0.514634712036654	0.458739840754224	0.528463958570289
PPP2R3C	0.494616759110064	0.51545340623428	0.490171628040284
HAUS4	0.546054632603554	0.39242154514492	0.57475600757872
JPH4	0.384685547508071	0.781561382862816	0.395655906554542
MYH7	0	0	0
CEBPE	0	0	0
SLC7A8	0.616397163817405	0.326694275310905	0.593404557900608
OSGEP	0.48433768749694	0.509993267332986	0.505923747504674
SLC22A17	0.493436730340728	0.491224736614669	0.515579159286547
RNF31	0.474715522097017	0.725632977145453	0.346972572643085
SCFD1	0.487444390712436	0.507336763282007	0.505379764929337
G2E3	0.46616899548603	0.532054062159748	0.503235179760091
HECTD1	0.468053671463895	0.532089853867098	0.501224785000622
HNRNPC	0.508389634577948	0.493457584788381	0.498230194616645
RPGRIP1	1094136264.96447	0	0
SUPT16H	0.474973335362229	0.516631132417139	0.509056904097596
TOX4	0.488530421152101	0.510568412267421	0.501064237545733
GEMIN2	0.499602888513207	0.375988284857479	0.649059060748816
TGM1	0.469432379887859	2.13023225618274	0
TINF2	0.506759049316844	0.483610870717752	0.5099064427343
TBL1Y	0	0	0
SEMA6A	0.595381049226441	0.384584361588095	0.536211356650348
TRPM7	0.440596904974974	0.541928168952017	0.521364551094272
TYRO3	0.315298489354106	0.433933871548493	0.843881936760305
WDR76	0.429310047887732	0.600319498341208	0.480414452182944
CAPN3	0.464596894310142	0.656716387938917	0.401316510160847
SNAP23	0.515439406179107	0.472262687095666	0.513091034849452
TBX15	0.450172057647477	0.567669896339094	0.48690646772506
PHGDH	0.530294567403862	0.474024411963036	0.496745572547753
COL9A3	0	0	0
EZR	0.497295614043951	0.496729794616994	0.506010609779475
MYL6	0.520857287977108	0.474286219700186	0.505611937385584
AGO1	0.477079631470311	0.571174721996269	0.456617604270563
TEKT2	0	1.82254609897084	0.548682965798956
CLSPN	0.429744414806617	0.686298068267833	0.413309061987441
RFFL	0.455603416270173	0.55085008309966	0.496575750981296
UNC13D	0.383951617441267	0.620294359290993	0.514555837824625
MFSD11	0.47917784204403	0.529598522400559	0.4921309910217
DPYSL2	0.493580640934715	0.512980984949534	0.49360472086508
TGFB2	0.463841390973699	0.544195761268688	0.49414386824583
GPATCH2	0.473907022737942	0.536137604375247	0.491317984384417
NUP50	0.434575445805996	0.570086508134539	0.501451735785482
CDC45	0	0	0
COMT	0.514016676478407	0.477399815320622	0.509114037494172
ADA2	0.584986484753436	0.428353457673907	0.494828703489999
VNN3	0	0	0
ECHDC1	0.533785520363324	0.456734018690367	0.511598699850852
LRRFIP2	0.484675940569709	0.519286831410758	0.496448662708403
SEC22C	0.470900333662957	0.515839163600909	0.514133633103265
XYLB	0.492530665934213	0.363666911987567	0.675939891688667
HDAC6	0.44601430417246	0.586341286076071	0.474790228053715
GABRP	0	0	0
KRT31	0	0	0
CDC6	0.469432379887859	2.13023225618274	0
UPRT	0.530668087949493	0.570940870543358	0.408194242719263
CDC23	0.490898552735166	0.527459928050768	0.482399707041183
AAAS	0.468144204852039	0.51124084115946	0.521699199341368
CBX5	0.485338506637597	0.559082977563471	0.4591082423397
FMO2	0.526305143410243	0.465623568988892	0.509389356444852
SUCO	0.459966911977175	0.55957965403103	0.483999759471506
MSH2	0.562093038142028	0.485809276891677	0.456029284249495
MAP3K1	0.478348684436997	0.653085977611849	0.391516572165623
DHPS	0.50915124599442	0.472170824057568	0.519509991898929
HOOK2	0.495531758145897	0.500202308483938	0.504291553695693
ARCN1	0.487840676651128	0.52771469523032	0.485194374119991
EPB41L4B	0.792142182715312	1.26239962999349	0
TMEM38B	0.530641505856607	0.442944223763662	0.529866803730143
PSMD5	0.450775180557158	0.529939359455455	0.521855407544907
PTGS1	1094136264.96447	0	0
NUP188	0.522148370207463	0.575073121994047	0.412144833069199
